province_name,bin,count,variable,bin_label
Maguindanao,"(175000.0, 200000.0]",24,food,175k - 200k
Maguindanao,"(200000.0, 225000.0]",11,food,200k - 225k
Maguindanao,"(225000.0, 250000.0]",3,food,225k - 250k
Maguindanao,"(-0.001, 20000.0]",1926,housing,0k - 20k
Maguindanao,"(20000.0, 40000.0]",1605,housing,20k - 40k
Maguindanao,"(40000.0, 60000.0]",378,housing,40k - 60k
Maguindanao,"(60000.0, 80000.0]",108,housing,60k - 80k
Maguindanao,"(80000.0, 100000.0]",55,housing,80k - 100k
Maguindanao,"(100000.0, 120000.0]",24,housing,100k - 120k
Maguindanao,"(120000.0, 140000.0]",10,housing,120k - 140k
Maguindanao,"(140000.0, 160000.0]",3,housing,140k - 160k
Maguindanao,"(160000.0, 180000.0]",2,housing,160k - 180k
Maguindanao,"(180000.0, 200000.0]",1,housing,180k - 200k
Maguindanao,"(-0.001, 9000.0]",12,col,0k - 9k
Maguindanao,"(9000.0, 18000.0]",1360,col,9k - 18k
Maguindanao,"(18000.0, 27000.0]",2039,col,18k - 27k
Maguindanao,"(27000.0, 36000.0]",486,col,27k - 36k
Maguindanao,"(36000.0, 45000.0]",127,col,36k - 45k
Maguindanao,"(45000.0, 54000.0]",41,col,45k - 54k
Maguindanao,"(54000.0, 63000.0]",26,col,54k - 63k
Maguindanao,"(63000.0, 72000.0]",13,col,63k - 72k
Maguindanao,"(72000.0, 81000.0]",4,col,72k - 81k
Maguindanao,"(81000.0, 90000.0]",3,col,81k - 90k
Maguindanao,"(-0.001, 19000.0]",672,income,0k - 19k
Maguindanao,"(19000.0, 38000.0]",2876,income,19k - 38k
Maguindanao,"(38000.0, 57000.0]",376,income,38k - 57k
Maguindanao,"(57000.0, 76000.0]",94,income,57k - 76k
Maguindanao,"(76000.0, 95000.0]",47,income,76k - 95k
Maguindanao,"(95000.0, 114000.0]",18,income,95k - 114k
Maguindanao,"(114000.0, 133000.0]",12,income,114k - 133k
Maguindanao,"(133000.0, 152000.0]",6,income,133k - 152k
Maguindanao,"(152000.0, 171000.0]",4,income,152k - 171k
Maguindanao,"(171000.0, 190000.0]",3,income,171k - 190k
Maguindanao,"(-0.001, 7000.0]",1785,transport,0k - 7k
Maguindanao,"(7000.0, 14000.0]",1684,transport,7k - 14k
Maguindanao,"(14000.0, 21000.0]",417,transport,14k - 21k
Maguindanao,"(21000.0, 28000.0]",118,transport,21k - 28k
Maguindanao,"(28000.0, 35000.0]",43,transport,28k - 35k
Maguindanao,"(35000.0, 42000.0]",18,transport,35k - 42k
Maguindanao,"(42000.0, 49000.0]",16,transport,42k - 49k
Maguindanao,"(49000.0, 56000.0]",7,transport,49k - 56k
Maguindanao,"(56000.0, 63000.0]",7,transport,56k - 63k
Maguindanao,"(63000.0, 70000.0]",6,transport,63k - 70k
Marinduque,"(-0.001, 25000.0]",11,food,0k - 25k
Marinduque,"(25000.0, 50000.0]",122,food,25k - 50k
Marinduque,"(50000.0, 75000.0]",291,food,50k - 75k
Marinduque,"(75000.0, 100000.0]",351,food,75k - 100k
Marinduque,"(100000.0, 125000.0]",293,food,100k - 125k
Marinduque,"(125000.0, 150000.0]",170,food,125k - 150k
Marinduque,"(150000.0, 175000.0]",90,food,150k - 175k
Marinduque,"(175000.0, 200000.0]",45,food,175k - 200k
Marinduque,"(200000.0, 225000.0]",20,food,200k - 225k
Marinduque,"(225000.0, 250000.0]",21,food,225k - 250k
Marinduque,"(-0.001, 20000.0]",370,housing,0k - 20k
Marinduque,"(20000.0, 40000.0]",627,housing,20k - 40k
Marinduque,"(40000.0, 60000.0]",245,housing,40k - 60k
Marinduque,"(60000.0, 80000.0]",86,housing,60k - 80k
Marinduque,"(80000.0, 100000.0]",50,housing,80k - 100k
Marinduque,"(100000.0, 120000.0]",22,housing,100k - 120k
Marinduque,"(120000.0, 140000.0]",21,housing,120k - 140k
Marinduque,"(140000.0, 160000.0]",12,housing,140k - 160k
Marinduque,"(160000.0, 180000.0]",4,housing,160k - 180k
Marinduque,"(180000.0, 200000.0]",2,housing,180k - 200k
Marinduque,"(-0.001, 9000.0]",37,col,0k - 9k
Marinduque,"(9000.0, 18000.0]",291,col,9k - 18k
Marinduque,"(18000.0, 27000.0]",483,col,18k - 27k
Marinduque,"(27000.0, 36000.0]",317,col,27k - 36k
Marinduque,"(36000.0, 45000.0]",133,col,36k - 45k
Marinduque,"(45000.0, 54000.0]",68,col,45k - 54k
Marinduque,"(54000.0, 63000.0]",29,col,54k - 63k
Marinduque,"(63000.0, 72000.0]",30,col,63k - 72k
Marinduque,"(72000.0, 81000.0]",29,col,72k - 81k
Marinduque,"(81000.0, 90000.0]",1,col,81k - 90k
Marinduque,"(-0.001, 19000.0]",161,income,0k - 19k
Marinduque,"(19000.0, 38000.0]",679,income,19k - 38k
Marinduque,"(38000.0, 57000.0]",324,income,38k - 57k
Marinduque,"(57000.0, 76000.0]",104,income,57k - 76k
Marinduque,"(76000.0, 95000.0]",53,income,76k - 95k
Marinduque,"(95000.0, 114000.0]",45,income,95k - 114k
Marinduque,"(114000.0, 133000.0]",25,income,114k - 133k
Marinduque,"(133000.0, 152000.0]",13,income,133k - 152k
Marinduque,"(152000.0, 171000.0]",7,income,152k - 171k
Marinduque,"(171000.0, 190000.0]",7,income,171k - 190k
Marinduque,"(-0.001, 7000.0]",613,transport,0k - 7k
Marinduque,"(7000.0, 14000.0]",338,transport,7k - 14k
Marinduque,"(14000.0, 21000.0]",207,transport,14k - 21k
Marinduque,"(21000.0, 28000.0]",117,transport,21k - 28k
Marinduque,"(28000.0, 35000.0]",74,transport,28k - 35k
Marinduque,"(35000.0, 42000.0]",27,transport,35k - 42k
Marinduque,"(42000.0, 49000.0]",23,transport,42k - 49k
Marinduque,"(49000.0, 56000.0]",14,transport,49k - 56k
Marinduque,"(56000.0, 63000.0]",9,transport,56k - 63k
Marinduque,"(63000.0, 70000.0]",3,transport,63k - 70k
Masbate,"(-0.001, 25000.0]",15,food,0k - 25k
Masbate,"(25000.0, 50000.0]",175,food,25k - 50k
Masbate,"(50000.0, 75000.0]",469,food,50k - 75k
Masbate,"(75000.0, 100000.0]",447,food,75k - 100k
Masbate,"(100000.0, 125000.0]",217,food,100k - 125k
Masbate,"(125000.0, 150000.0]",99,food,125k - 150k
Masbate,"(150000.0, 175000.0]",48,food,150k - 175k
Masbate,"(175000.0, 200000.0]",16,food,175k - 200k
Masbate,"(200000.0, 225000.0]",12,food,200k - 225k
Masbate,"(225000.0, 250000.0]",6,food,225k - 250k
Masbate,"(-0.001, 20000.0]",864,housing,0k - 20k
Masbate,"(20000.0, 40000.0]",419,housing,20k - 40k
Masbate,"(40000.0, 60000.0]",123,housing,40k - 60k
Masbate,"(60000.0, 80000.0]",42,housing,60k - 80k
Masbate,"(80000.0, 100000.0]",19,housing,80k - 100k
Masbate,"(100000.0, 120000.0]",10,housing,100k - 120k
Masbate,"(120000.0, 140000.0]",8,housing,120k - 140k
Masbate,"(140000.0, 160000.0]",7,housing,140k - 160k
Masbate,"(160000.0, 180000.0]",8,housing,160k - 180k
Masbate,"(180000.0, 200000.0]",9,housing,180k - 200k
Masbate,"(-0.001, 9000.0]",67,col,0k - 9k
Masbate,"(9000.0, 18000.0]",597,col,9k - 18k
Masbate,"(18000.0, 27000.0]",524,col,18k - 27k
Masbate,"(27000.0, 36000.0]",164,col,27k - 36k
Masbate,"(36000.0, 45000.0]",65,col,36k - 45k
Masbate,"(45000.0, 54000.0]",37,col,45k - 54k
Masbate,"(54000.0, 63000.0]",26,col,54k - 63k
Masbate,"(63000.0, 72000.0]",12,col,63k - 72k
Masbate,"(72000.0, 81000.0]",9,col,72k - 81k
Masbate,"(81000.0, 90000.0]",6,col,81k - 90k
Masbate,"(-0.001, 19000.0]",189,income,0k - 19k
Masbate,"(19000.0, 38000.0]",811,income,19k - 38k
Masbate,"(38000.0, 57000.0]",317,income,38k - 57k
Masbate,"(57000.0, 76000.0]",76,income,57k - 76k
Masbate,"(76000.0, 95000.0]",43,income,76k - 95k
Masbate,"(95000.0, 114000.0]",25,income,95k - 114k
Masbate,"(114000.0, 133000.0]",17,income,114k - 133k
Masbate,"(133000.0, 152000.0]",16,income,133k - 152k
Masbate,"(152000.0, 171000.0]",3,income,152k - 171k
Masbate,"(171000.0, 190000.0]",5,income,171k - 190k
Masbate,"(-0.001, 7000.0]",834,transport,0k - 7k
Masbate,"(7000.0, 14000.0]",411,transport,7k - 14k
Masbate,"(14000.0, 21000.0]",158,transport,14k - 21k
Masbate,"(21000.0, 28000.0]",57,transport,21k - 28k
Masbate,"(28000.0, 35000.0]",20,transport,28k - 35k
Masbate,"(35000.0, 42000.0]",9,transport,35k - 42k
Masbate,"(42000.0, 49000.0]",7,transport,42k - 49k
Masbate,"(49000.0, 56000.0]",8,transport,49k - 56k
Masbate,"(56000.0, 63000.0]",5,transport,56k - 63k
Masbate,"(63000.0, 70000.0]",3,transport,63k - 70k
Metropolitan Manila,"(-0.001, 25000.0]",9,food,0k - 25k
Metropolitan Manila,"(25000.0, 50000.0]",510,food,25k - 50k
Metropolitan Manila,"(50000.0, 75000.0]",1899,food,50k - 75k
Metropolitan Manila,"(75000.0, 100000.0]",3464,food,75k - 100k
Metropolitan Manila,"(100000.0, 125000.0]",4024,food,100k - 125k
Metropolitan Manila,"(125000.0, 150000.0]",3421,food,125k - 150k
Metropolitan Manila,"(150000.0, 175000.0]",2534,food,150k - 175k
Metropolitan Manila,"(175000.0, 200000.0]",1720,food,175k - 200k
Metropolitan Manila,"(200000.0, 225000.0]",1096,food,200k - 225k
Metropolitan Manila,"(225000.0, 250000.0]",713,food,225k - 250k
Metropolitan Manila,"(-0.001, 20000.0]",49,housing,0k - 20k
Metropolitan Manila,"(20000.0, 40000.0]",1336,housing,20k - 40k
Metropolitan Manila,"(40000.0, 60000.0]",3846,housing,40k - 60k
Metropolitan Manila,"(60000.0, 80000.0]",4442,housing,60k - 80k
Metropolitan Manila,"(80000.0, 100000.0]",3355,housing,80k - 100k
Metropolitan Manila,"(100000.0, 120000.0]",2120,housing,100k - 120k
Metropolitan Manila,"(120000.0, 140000.0]",1401,housing,120k - 140k
Metropolitan Manila,"(140000.0, 160000.0]",984,housing,140k - 160k
Metropolitan Manila,"(160000.0, 180000.0]",723,housing,160k - 180k
Metropolitan Manila,"(180000.0, 200000.0]",547,housing,180k - 200k
Metropolitan Manila,"(-0.001, 9000.0]",5,col,0k - 9k
Metropolitan Manila,"(9000.0, 18000.0]",431,col,9k - 18k
Metropolitan Manila,"(18000.0, 27000.0]",2004,col,18k - 27k
Metropolitan Manila,"(27000.0, 36000.0]",4000,col,27k - 36k
Metropolitan Manila,"(36000.0, 45000.0]",4165,col,36k - 45k
Metropolitan Manila,"(45000.0, 54000.0]",3173,col,45k - 54k
Metropolitan Manila,"(54000.0, 63000.0]",2215,col,54k - 63k
Metropolitan Manila,"(63000.0, 72000.0]",1459,col,63k - 72k
Metropolitan Manila,"(72000.0, 81000.0]",959,col,72k - 81k
Metropolitan Manila,"(81000.0, 90000.0]",648,col,81k - 90k
Metropolitan Manila,"(-0.001, 19000.0]",131,income,0k - 19k
Metropolitan Manila,"(19000.0, 38000.0]",2524,income,19k - 38k
Metropolitan Manila,"(38000.0, 57000.0]",5382,income,38k - 57k
Metropolitan Manila,"(57000.0, 76000.0]",4369,income,57k - 76k
Metropolitan Manila,"(76000.0, 95000.0]",2743,income,76k - 95k
Metropolitan Manila,"(95000.0, 114000.0]",1807,income,95k - 114k
Metropolitan Manila,"(114000.0, 133000.0]",1144,income,114k - 133k
Metropolitan Manila,"(133000.0, 152000.0]",778,income,133k - 152k
Metropolitan Manila,"(152000.0, 171000.0]",473,income,152k - 171k
Metropolitan Manila,"(171000.0, 190000.0]",317,income,171k - 190k
Metropolitan Manila,"(-0.001, 7000.0]",3922,transport,0k - 7k
Metropolitan Manila,"(7000.0, 14000.0]",5068,transport,7k - 14k
Metropolitan Manila,"(14000.0, 21000.0]",3823,transport,14k - 21k
Metropolitan Manila,"(21000.0, 28000.0]",2446,transport,21k - 28k
Metropolitan Manila,"(28000.0, 35000.0]",1602,transport,28k - 35k
Metropolitan Manila,"(35000.0, 42000.0]",1108,transport,35k - 42k
Metropolitan Manila,"(42000.0, 49000.0]",711,transport,42k - 49k
Metropolitan Manila,"(49000.0, 56000.0]",508,transport,49k - 56k
Metropolitan Manila,"(56000.0, 63000.0]",366,transport,56k - 63k
Metropolitan Manila,"(63000.0, 70000.0]",235,transport,63k - 70k
Misamis Occidental,"(-0.001, 25000.0]",30,food,0k - 25k
Misamis Occidental,"(25000.0, 50000.0]",182,food,25k - 50k
Misamis Occidental,"(50000.0, 75000.0]",359,food,50k - 75k
Misamis Occidental,"(75000.0, 100000.0]",369,food,75k - 100k
Misamis Occidental,"(100000.0, 125000.0]",247,food,100k - 125k
Misamis Occidental,"(125000.0, 150000.0]",127,food,125k - 150k
Misamis Occidental,"(150000.0, 175000.0]",81,food,150k - 175k
Misamis Occidental,"(175000.0, 200000.0]",39,food,175k - 200k
Misamis Occidental,"(200000.0, 225000.0]",23,food,200k - 225k
Misamis Occidental,"(225000.0, 250000.0]",20,food,225k - 250k
Misamis Occidental,"(-0.001, 20000.0]",540,housing,0k - 20k
Misamis Occidental,"(20000.0, 40000.0]",519,housing,20k - 40k
Misamis Occidental,"(40000.0, 60000.0]",180,housing,40k - 60k
Misamis Occidental,"(60000.0, 80000.0]",93,housing,60k - 80k
Misamis Occidental,"(80000.0, 100000.0]",66,housing,80k - 100k
Misamis Occidental,"(100000.0, 120000.0]",37,housing,100k - 120k
Misamis Occidental,"(120000.0, 140000.0]",15,housing,120k - 140k
Misamis Occidental,"(140000.0, 160000.0]",21,housing,140k - 160k
Misamis Occidental,"(160000.0, 180000.0]",7,housing,160k - 180k
Misamis Occidental,"(180000.0, 200000.0]",9,housing,180k - 200k
Misamis Occidental,"(-0.001, 9000.0]",70,col,0k - 9k
Misamis Occidental,"(9000.0, 18000.0]",403,col,9k - 18k
Misamis Occidental,"(18000.0, 27000.0]",464,col,18k - 27k
Misamis Occidental,"(27000.0, 36000.0]",239,col,27k - 36k
Misamis Occidental,"(36000.0, 45000.0]",106,col,36k - 45k
Misamis Occidental,"(45000.0, 54000.0]",85,col,45k - 54k
Misamis Occidental,"(54000.0, 63000.0]",44,col,54k - 63k
Misamis Occidental,"(63000.0, 72000.0]",29,col,63k - 72k
Misamis Occidental,"(72000.0, 81000.0]",20,col,72k - 81k
Misamis Occidental,"(81000.0, 90000.0]",10,col,81k - 90k
Misamis Occidental,"(-0.001, 19000.0]",243,income,0k - 19k
Misamis Occidental,"(19000.0, 38000.0]",690,income,19k - 38k
Misamis Occidental,"(38000.0, 57000.0]",281,income,38k - 57k
Misamis Occidental,"(57000.0, 76000.0]",103,income,57k - 76k
Misamis Occidental,"(76000.0, 95000.0]",44,income,76k - 95k
Misamis Occidental,"(95000.0, 114000.0]",42,income,95k - 114k
Misamis Occidental,"(114000.0, 133000.0]",33,income,114k - 133k
Misamis Occidental,"(133000.0, 152000.0]",22,income,133k - 152k
Misamis Occidental,"(152000.0, 171000.0]",9,income,152k - 171k
Misamis Occidental,"(171000.0, 190000.0]",10,income,171k - 190k
Misamis Occidental,"(-0.001, 7000.0]",541,transport,0k - 7k
Misamis Occidental,"(7000.0, 14000.0]",419,transport,7k - 14k
Misamis Occidental,"(14000.0, 21000.0]",252,transport,14k - 21k
Misamis Occidental,"(21000.0, 28000.0]",108,transport,21k - 28k
Misamis Occidental,"(28000.0, 35000.0]",58,transport,28k - 35k
Misamis Occidental,"(35000.0, 42000.0]",31,transport,35k - 42k
Misamis Occidental,"(42000.0, 49000.0]",30,transport,42k - 49k
Misamis Occidental,"(49000.0, 56000.0]",9,transport,49k - 56k
Misamis Occidental,"(56000.0, 63000.0]",14,transport,56k - 63k
Misamis Occidental,"(63000.0, 70000.0]",7,transport,63k - 70k
Misamis Oriental,"(-0.001, 25000.0]",12,food,0k - 25k
Misamis Oriental,"(25000.0, 50000.0]",362,food,25k - 50k
Misamis Oriental,"(50000.0, 75000.0]",908,food,50k - 75k
Misamis Oriental,"(75000.0, 100000.0]",712,food,75k - 100k
Misamis Oriental,"(100000.0, 125000.0]",424,food,100k - 125k
Misamis Oriental,"(125000.0, 150000.0]",198,food,125k - 150k
Misamis Oriental,"(150000.0, 175000.0]",94,food,150k - 175k
Misamis Oriental,"(175000.0, 200000.0]",53,food,175k - 200k
Misamis Oriental,"(200000.0, 225000.0]",36,food,200k - 225k
Misamis Oriental,"(225000.0, 250000.0]",12,food,225k - 250k
Misamis Oriental,"(-0.001, 20000.0]",395,housing,0k - 20k
Misamis Oriental,"(20000.0, 40000.0]",1047,housing,20k - 40k
Misamis Oriental,"(40000.0, 60000.0]",621,housing,40k - 60k
Misamis Oriental,"(60000.0, 80000.0]",335,housing,60k - 80k
Misamis Oriental,"(80000.0, 100000.0]",144,housing,80k - 100k
Misamis Oriental,"(100000.0, 120000.0]",100,housing,100k - 120k
Misamis Oriental,"(120000.0, 140000.0]",41,housing,120k - 140k
Misamis Oriental,"(140000.0, 160000.0]",50,housing,140k - 160k
Misamis Oriental,"(160000.0, 180000.0]",25,housing,160k - 180k
Misamis Oriental,"(180000.0, 200000.0]",18,housing,180k - 200k
Misamis Oriental,"(-0.001, 9000.0]",32,col,0k - 9k
Misamis Oriental,"(9000.0, 18000.0]",678,col,9k - 18k
Misamis Oriental,"(18000.0, 27000.0]",962,col,18k - 27k
Misamis Oriental,"(27000.0, 36000.0]",488,col,27k - 36k
Misamis Oriental,"(36000.0, 45000.0]",287,col,36k - 45k
Misamis Oriental,"(45000.0, 54000.0]",157,col,45k - 54k
Misamis Oriental,"(54000.0, 63000.0]",72,col,54k - 63k
Misamis Oriental,"(63000.0, 72000.0]",44,col,63k - 72k
Misamis Oriental,"(72000.0, 81000.0]",33,col,72k - 81k
Misamis Oriental,"(81000.0, 90000.0]",28,col,81k - 90k
Misamis Oriental,"(-0.001, 19000.0]",146,income,0k - 19k
Misamis Oriental,"(19000.0, 38000.0]",1107,income,19k - 38k
Misamis Oriental,"(38000.0, 57000.0]",729,income,38k - 57k
Misamis Oriental,"(57000.0, 76000.0]",358,income,57k - 76k
Misamis Oriental,"(76000.0, 95000.0]",185,income,76k - 95k
Misamis Oriental,"(95000.0, 114000.0]",113,income,95k - 114k
Misamis Oriental,"(114000.0, 133000.0]",65,income,114k - 133k
Misamis Oriental,"(133000.0, 152000.0]",40,income,133k - 152k
Misamis Oriental,"(152000.0, 171000.0]",18,income,152k - 171k
Misamis Oriental,"(171000.0, 190000.0]",15,income,171k - 190k
Misamis Oriental,"(-0.001, 7000.0]",876,transport,0k - 7k
Misamis Oriental,"(7000.0, 14000.0]",807,transport,7k - 14k
Misamis Oriental,"(14000.0, 21000.0]",473,transport,14k - 21k
Misamis Oriental,"(21000.0, 28000.0]",281,transport,21k - 28k
Misamis Oriental,"(28000.0, 35000.0]",127,transport,28k - 35k
Misamis Oriental,"(35000.0, 42000.0]",84,transport,35k - 42k
Misamis Oriental,"(42000.0, 49000.0]",56,transport,42k - 49k
Misamis Oriental,"(49000.0, 56000.0]",20,transport,49k - 56k
Misamis Oriental,"(56000.0, 63000.0]",29,transport,56k - 63k
Misamis Oriental,"(63000.0, 70000.0]",24,transport,63k - 70k
Mountain Province,"(-0.001, 25000.0]",7,food,0k - 25k
Mountain Province,"(25000.0, 50000.0]",144,food,25k - 50k
Mountain Province,"(50000.0, 75000.0]",339,food,50k - 75k
Mountain Province,"(75000.0, 100000.0]",372,food,75k - 100k
Mountain Province,"(100000.0, 125000.0]",218,food,100k - 125k
Mountain Province,"(125000.0, 150000.0]",117,food,125k - 150k
Mountain Province,"(150000.0, 175000.0]",50,food,150k - 175k
Mountain Province,"(175000.0, 200000.0]",34,food,175k - 200k
Mountain Province,"(200000.0, 225000.0]",17,food,200k - 225k
Mountain Province,"(225000.0, 250000.0]",5,food,225k - 250k
Mountain Province,"(-0.001, 20000.0]",382,housing,0k - 20k
Mountain Province,"(20000.0, 40000.0]",657,housing,20k - 40k
Mountain Province,"(40000.0, 60000.0]",161,housing,40k - 60k
Mountain Province,"(60000.0, 80000.0]",58,housing,60k - 80k
Mountain Province,"(80000.0, 100000.0]",21,housing,80k - 100k
Mountain Province,"(100000.0, 120000.0]",12,housing,100k - 120k
Mountain Province,"(120000.0, 140000.0]",5,housing,120k - 140k
Mountain Province,"(140000.0, 160000.0]",1,housing,140k - 160k
Mountain Province,"(160000.0, 180000.0]",7,housing,160k - 180k
Mountain Province,"(180000.0, 200000.0]",2,housing,180k - 200k
Mountain Province,"(-0.001, 9000.0]",39,col,0k - 9k
Mountain Province,"(9000.0, 18000.0]",373,col,9k - 18k
Mountain Province,"(18000.0, 27000.0]",480,col,18k - 27k
Mountain Province,"(27000.0, 36000.0]",205,col,27k - 36k
Mountain Province,"(36000.0, 45000.0]",87,col,36k - 45k
Mountain Province,"(45000.0, 54000.0]",66,col,45k - 54k
Mountain Province,"(54000.0, 63000.0]",27,col,54k - 63k
Mountain Province,"(63000.0, 72000.0]",13,col,63k - 72k
Mountain Province,"(72000.0, 81000.0]",5,col,72k - 81k
Mountain Province,"(81000.0, 90000.0]",5,col,81k - 90k
Mountain Province,"(-0.001, 19000.0]",102,income,0k - 19k
Mountain Province,"(19000.0, 38000.0]",539,income,19k - 38k
Mountain Province,"(38000.0, 57000.0]",311,income,38k - 57k
Mountain Province,"(57000.0, 76000.0]",122,income,57k - 76k
Mountain Province,"(76000.0, 95000.0]",93,income,76k - 95k
Mountain Province,"(95000.0, 114000.0]",53,income,95k - 114k
Mountain Province,"(114000.0, 133000.0]",28,income,114k - 133k
Mountain Province,"(133000.0, 152000.0]",17,income,133k - 152k
Mountain Province,"(152000.0, 171000.0]",13,income,152k - 171k
Mountain Province,"(171000.0, 190000.0]",11,income,171k - 190k
Mountain Province,"(-0.001, 7000.0]",817,transport,0k - 7k
Mountain Province,"(7000.0, 14000.0]",264,transport,7k - 14k
Mountain Province,"(14000.0, 21000.0]",87,transport,14k - 21k
Mountain Province,"(21000.0, 28000.0]",49,transport,21k - 28k
Mountain Province,"(28000.0, 35000.0]",26,transport,28k - 35k
Mountain Province,"(35000.0, 42000.0]",17,transport,35k - 42k
Mountain Province,"(42000.0, 49000.0]",10,transport,42k - 49k
Mountain Province,"(49000.0, 56000.0]",10,transport,49k - 56k
Mountain Province,"(56000.0, 63000.0]",5,transport,56k - 63k
Mountain Province,"(63000.0, 70000.0]",2,transport,63k - 70k
Negros Occidental,"(-0.001, 25000.0]",21,food,0k - 25k
Negros Occidental,"(25000.0, 50000.0]",235,food,25k - 50k
Negros Occidental,"(50000.0, 75000.0]",558,food,50k - 75k
Negros Occidental,"(75000.0, 100000.0]",691,food,75k - 100k
Negros Occidental,"(100000.0, 125000.0]",564,food,100k - 125k
Negros Occidental,"(125000.0, 150000.0]",320,food,125k - 150k
Negros Occidental,"(150000.0, 175000.0]",225,food,150k - 175k
Negros Occidental,"(175000.0, 200000.0]",131,food,175k - 200k
Negros Occidental,"(200000.0, 225000.0]",66,food,200k - 225k
Negros Occidental,"(225000.0, 250000.0]",39,food,225k - 250k
Negros Occidental,"(-0.001, 20000.0]",597,housing,0k - 20k
Negros Occidental,"(20000.0, 40000.0]",924,housing,20k - 40k
Negros Occidental,"(40000.0, 60000.0]",625,housing,40k - 60k
Negros Occidental,"(60000.0, 80000.0]",327,housing,60k - 80k
Negros Occidental,"(80000.0, 100000.0]",191,housing,80k - 100k
Negros Occidental,"(100000.0, 120000.0]",113,housing,100k - 120k
Negros Occidental,"(120000.0, 140000.0]",63,housing,120k - 140k
Negros Occidental,"(140000.0, 160000.0]",30,housing,140k - 160k
Negros Occidental,"(160000.0, 180000.0]",15,housing,160k - 180k
Negros Occidental,"(180000.0, 200000.0]",4,housing,180k - 200k
Negros Occidental,"(-0.001, 9000.0]",72,col,0k - 9k
Negros Occidental,"(9000.0, 18000.0]",540,col,9k - 18k
Negros Occidental,"(18000.0, 27000.0]",814,col,18k - 27k
Negros Occidental,"(27000.0, 36000.0]",572,col,27k - 36k
Negros Occidental,"(36000.0, 45000.0]",375,col,36k - 45k
Negros Occidental,"(45000.0, 54000.0]",200,col,45k - 54k
Negros Occidental,"(54000.0, 63000.0]",138,col,54k - 63k
Negros Occidental,"(63000.0, 72000.0]",83,col,63k - 72k
Negros Occidental,"(72000.0, 81000.0]",40,col,72k - 81k
Negros Occidental,"(81000.0, 90000.0]",28,col,81k - 90k
Negros Occidental,"(-0.001, 19000.0]",289,income,0k - 19k
Negros Occidental,"(19000.0, 38000.0]",1101,income,19k - 38k
Negros Occidental,"(38000.0, 57000.0]",671,income,38k - 57k
Negros Occidental,"(57000.0, 76000.0]",362,income,57k - 76k
Negros Occidental,"(76000.0, 95000.0]",204,income,76k - 95k
Negros Occidental,"(95000.0, 114000.0]",112,income,95k - 114k
Negros Occidental,"(114000.0, 133000.0]",64,income,114k - 133k
Negros Occidental,"(133000.0, 152000.0]",44,income,133k - 152k
Negros Occidental,"(152000.0, 171000.0]",18,income,152k - 171k
Negros Occidental,"(171000.0, 190000.0]",14,income,171k - 190k
Negros Occidental,"(-0.001, 7000.0]",893,transport,0k - 7k
Negros Occidental,"(7000.0, 14000.0]",744,transport,7k - 14k
Negros Occidental,"(14000.0, 21000.0]",529,transport,14k - 21k
Negros Occidental,"(21000.0, 28000.0]",266,transport,21k - 28k
Negros Occidental,"(28000.0, 35000.0]",167,transport,28k - 35k
Negros Occidental,"(35000.0, 42000.0]",95,transport,35k - 42k
Negros Occidental,"(42000.0, 49000.0]",63,transport,42k - 49k
Negros Occidental,"(49000.0, 56000.0]",46,transport,49k - 56k
Negros Occidental,"(56000.0, 63000.0]",25,transport,56k - 63k
Negros Occidental,"(63000.0, 70000.0]",24,transport,63k - 70k
Negros Oriental,"(-0.001, 25000.0]",83,food,0k - 25k
Negros Oriental,"(25000.0, 50000.0]",480,food,25k - 50k
Negros Oriental,"(50000.0, 75000.0]",495,food,50k - 75k
Negros Oriental,"(75000.0, 100000.0]",237,food,75k - 100k
Negros Oriental,"(100000.0, 125000.0]",107,food,100k - 125k
Negros Oriental,"(125000.0, 150000.0]",58,food,125k - 150k
Negros Oriental,"(150000.0, 175000.0]",28,food,150k - 175k
Negros Oriental,"(175000.0, 200000.0]",13,food,175k - 200k
Negros Oriental,"(200000.0, 225000.0]",10,food,200k - 225k
Negros Oriental,"(225000.0, 250000.0]",4,food,225k - 250k
Negros Oriental,"(-0.001, 20000.0]",667,housing,0k - 20k
Negros Oriental,"(20000.0, 40000.0]",419,housing,20k - 40k
Negros Oriental,"(40000.0, 60000.0]",191,housing,40k - 60k
Negros Oriental,"(60000.0, 80000.0]",96,housing,60k - 80k
Negros Oriental,"(80000.0, 100000.0]",51,housing,80k - 100k
Negros Oriental,"(100000.0, 120000.0]",17,housing,100k - 120k
Negros Oriental,"(120000.0, 140000.0]",19,housing,120k - 140k
Negros Oriental,"(140000.0, 160000.0]",19,housing,140k - 160k
Negros Oriental,"(160000.0, 180000.0]",21,housing,160k - 180k
Negros Oriental,"(180000.0, 200000.0]",9,housing,180k - 200k
Negros Oriental,"(-0.001, 9000.0]",152,col,0k - 9k
Negros Oriental,"(9000.0, 18000.0]",706,col,9k - 18k
Negros Oriental,"(18000.0, 27000.0]",350,col,18k - 27k
Negros Oriental,"(27000.0, 36000.0]",120,col,27k - 36k
Negros Oriental,"(36000.0, 45000.0]",73,col,36k - 45k
Negros Oriental,"(45000.0, 54000.0]",36,col,45k - 54k
Negros Oriental,"(54000.0, 63000.0]",32,col,54k - 63k
Negros Oriental,"(63000.0, 72000.0]",16,col,63k - 72k
